username,url,comments,all_res,sentiment_class,sentiment_score,binary_class,binary_score
ban.nalee,https:/www.instagram.com/p/CfJExXypOKw/,HOT,"[[{'label': 'anger', 'score': 0.019984330981969833}, {'label': 'disgust', 'score': 0.03972717747092247}, {'label': 'fear', 'score': 0.0060157799161970615}, {'label': 'joy', 'score': 0.005647218320518732}, {'label': 'neutral', 'score': 0.8108994364738464}, {'label': 'sadness', 'score': 0.026591995730996132}, {'label': 'surprise', 'score': 0.09113407880067825}]]",neutral,0.8108994364738464,POSITIVE,0.9995107650756836
ban.nalee,https:/www.instagram.com/p/CfJExXypOKw/,🔥🔥🔥🔥🔥❤️❤️,"[[{'label': 'anger', 'score': 0.02608005329966545}, {'label': 'disgust', 'score': 0.010851683095097542}, {'label': 'fear', 'score': 0.14012643694877625}, {'label': 'joy', 'score': 0.05510130152106285}, {'label': 'neutral', 'score': 0.7251081466674805}, {'label': 'sadness', 'score': 0.03467763960361481}, {'label': 'surprise', 'score': 0.008054740726947784}]]",neutral,0.7251081466674805,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CfJExXypOKw/,🥵💦✨,"[[{'label': 'anger', 'score': 0.05861014872789383}, {'label': 'disgust', 'score': 0.022527797147631645}, {'label': 'fear', 'score': 0.016529662534594536}, {'label': 'joy', 'score': 0.026951691135764122}, {'label': 'neutral', 'score': 0.8462263345718384}, {'label': 'sadness', 'score': 0.01314473245292902}, {'label': 'surprise', 'score': 0.01600969024002552}]]",neutral,0.8462263345718384,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CfJExXypOKw/,😍,"[[{'label': 'anger', 'score': 0.10557583719491959}, {'label': 'disgust', 'score': 0.06495044380426407}, {'label': 'fear', 'score': 0.01844700425863266}, {'label': 'joy', 'score': 0.03392431512475014}, {'label': 'neutral', 'score': 0.7202939987182617}, {'label': 'sadness', 'score': 0.047199148684740067}, {'label': 'surprise', 'score': 0.009609296917915344}]]",neutral,0.7202939987182617,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CfJExXypOKw/,🔥🔥🔥🔥🔥🔥,"[[{'label': 'anger', 'score': 0.03534936159849167}, {'label': 'disgust', 'score': 0.016194449737668037}, {'label': 'fear', 'score': 0.10131000727415085}, {'label': 'joy', 'score': 0.054162994027137756}, {'label': 'neutral', 'score': 0.7351800203323364}, {'label': 'sadness', 'score': 0.047809384763240814}, {'label': 'surprise', 'score': 0.009993757121264935}]]",neutral,0.7351800203323364,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,🔥🔥 nari 🔥🔥,"[[{'label': 'anger', 'score': 0.01501441840082407}, {'label': 'disgust', 'score': 0.006053573917597532}, {'label': 'fear', 'score': 0.049365926533937454}, {'label': 'joy', 'score': 0.08020354062318802}, {'label': 'neutral', 'score': 0.8010796904563904}, {'label': 'sadness', 'score': 0.041097600013017654}, {'label': 'surprise', 'score': 0.007185202091932297}]]",neutral,0.8010796904563904,NEGATIVE,0.952097475528717
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,omg 😍,"[[{'label': 'anger', 'score': 0.01123044267296791}, {'label': 'disgust', 'score': 0.007121243514120579}, {'label': 'fear', 'score': 0.02513045258820057}, {'label': 'joy', 'score': 0.012751216068863869}, {'label': 'neutral', 'score': 0.010352951474487782}, {'label': 'sadness', 'score': 0.00844530574977398}, {'label': 'surprise', 'score': 0.924968421459198}]]",surprise,0.924968421459198,NEGATIVE,0.9860905408859252
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,woof woof meow,"[[{'label': 'anger', 'score': 0.023000473156571388}, {'label': 'disgust', 'score': 0.026313284412026405}, {'label': 'fear', 'score': 0.03693953901529312}, {'label': 'joy', 'score': 0.020376579836010933}, {'label': 'neutral', 'score': 0.26712092757225037}, {'label': 'sadness', 'score': 0.08986735343933105}, {'label': 'surprise', 'score': 0.5363818407058716}]]",surprise,0.5363818407058716,NEGATIVE,0.937943994998932
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,Can i sit beside u? 🤭🤭🫣🫣,"[[{'label': 'anger', 'score': 0.014449541456997395}, {'label': 'disgust', 'score': 0.01184873003512621}, {'label': 'fear', 'score': 0.18335069715976715}, {'label': 'joy', 'score': 0.028818640857934952}, {'label': 'neutral', 'score': 0.16141624748706818}, {'label': 'sadness', 'score': 0.5632638335227966}, {'label': 'surprise', 'score': 0.03685230389237404}]]",sadness,0.5632638335227966,NEGATIVE,0.7344114184379578
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,wow😍😍😍,"[[{'label': 'anger', 'score': 0.013441618531942368}, {'label': 'disgust', 'score': 0.0042552705854177475}, {'label': 'fear', 'score': 0.025326181203126907}, {'label': 'joy', 'score': 0.02241584286093712}, {'label': 'neutral', 'score': 0.03803050518035889}, {'label': 'sadness', 'score': 0.012104612775146961}, {'label': 'surprise', 'score': 0.8844259977340698}]]",surprise,0.8844259977340698,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,Well hello pretty 😍😍,"[[{'label': 'anger', 'score': 0.016443517059087753}, {'label': 'disgust', 'score': 0.004567165393382311}, {'label': 'fear', 'score': 0.002688182517886162}, {'label': 'joy', 'score': 0.5350920557975769}, {'label': 'neutral', 'score': 0.4126375615596771}, {'label': 'sadness', 'score': 0.004343913868069649}, {'label': 'surprise', 'score': 0.02422763966023922}]]",joy,0.5350920557975769,POSITIVE,0.9994730353355408
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,Ooooo la la 🔥,"[[{'label': 'anger', 'score': 0.025787673890590668}, {'label': 'disgust', 'score': 0.019049573689699173}, {'label': 'fear', 'score': 0.02639043889939785}, {'label': 'joy', 'score': 0.16633263230323792}, {'label': 'neutral', 'score': 0.41231614351272583}, {'label': 'sadness', 'score': 0.20039206743240356}, {'label': 'surprise', 'score': 0.14973144233226776}]]",neutral,0.4123161435127258,NEGATIVE,0.94831383228302
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,Fkin mummy 💋😍🔥,"[[{'label': 'anger', 'score': 0.46306127309799194}, {'label': 'disgust', 'score': 0.3066293001174927}, {'label': 'fear', 'score': 0.014481035992503166}, {'label': 'joy', 'score': 0.022726602852344513}, {'label': 'neutral', 'score': 0.16776791214942932}, {'label': 'sadness', 'score': 0.019489431753754616}, {'label': 'surprise', 'score': 0.005844394210726023}]]",anger,0.4630612730979919,NEGATIVE,0.9146764278411864
ban.nalee,https:/www.instagram.com/p/CiNWVbJJIiZ/,GURRRRRLLLLLLLL 🔥🔥,"[[{'label': 'anger', 'score': 0.1995425671339035}, {'label': 'disgust', 'score': 0.06025964021682739}, {'label': 'fear', 'score': 0.020419176667928696}, {'label': 'joy', 'score': 0.1172393262386322}, {'label': 'neutral', 'score': 0.21791432797908783}, {'label': 'sadness', 'score': 0.13706453144550323}, {'label': 'surprise', 'score': 0.24756039679050446}]]",surprise,0.2475603967905044,NEGATIVE,0.9871870279312134
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,😍😍,"[[{'label': 'anger', 'score': 0.1112423911690712}, {'label': 'disgust', 'score': 0.052428338676691055}, {'label': 'fear', 'score': 0.02777562476694584}, {'label': 'joy', 'score': 0.05773245170712471}, {'label': 'neutral', 'score': 0.6610772013664246}, {'label': 'sadness', 'score': 0.0721854493021965}, {'label': 'surprise', 'score': 0.01755852997303009}]]",neutral,0.6610772013664246,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,Woahhhhh 😍👏🔥,"[[{'label': 'anger', 'score': 0.0191081240773201}, {'label': 'disgust', 'score': 0.011350641027092934}, {'label': 'fear', 'score': 0.05900328978896141}, {'label': 'joy', 'score': 0.16730862855911255}, {'label': 'neutral', 'score': 0.10243919491767883}, {'label': 'sadness', 'score': 0.03419666737318039}, {'label': 'surprise', 'score': 0.6065933704376221}]]",surprise,0.6065933704376221,NEGATIVE,0.9944884777069092
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,😍,"[[{'label': 'anger', 'score': 0.10557583719491959}, {'label': 'disgust', 'score': 0.06495044380426407}, {'label': 'fear', 'score': 0.01844700425863266}, {'label': 'joy', 'score': 0.03392431512475014}, {'label': 'neutral', 'score': 0.7202939987182617}, {'label': 'sadness', 'score': 0.047199148684740067}, {'label': 'surprise', 'score': 0.009609296917915344}]]",neutral,0.7202939987182617,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,OMG THIS FIT! YES YESSSSSS LOVE IT 😫😫😫😫😫😫,"[[{'label': 'anger', 'score': 0.035362835973501205}, {'label': 'disgust', 'score': 0.009257325902581215}, {'label': 'fear', 'score': 0.0063109188340604305}, {'label': 'joy', 'score': 0.03600087761878967}, {'label': 'neutral', 'score': 0.012878627516329288}, {'label': 'sadness', 'score': 0.004639746621251106}, {'label': 'surprise', 'score': 0.8955496549606323}]]",surprise,0.8955496549606323,POSITIVE,0.9993360638618468
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,💦✨,"[[{'label': 'anger', 'score': 0.01875188760459423}, {'label': 'disgust', 'score': 0.009699579328298569}, {'label': 'fear', 'score': 0.011241326108574867}, {'label': 'joy', 'score': 0.020008470863103867}, {'label': 'neutral', 'score': 0.9289010167121887}, {'label': 'sadness', 'score': 0.007214693818241358}, {'label': 'surprise', 'score': 0.004182981792837381}]]",neutral,0.9289010167121888,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,SOOOOOOOOO CUTE😍,"[[{'label': 'anger', 'score': 0.016423361375927925}, {'label': 'disgust', 'score': 0.045356374233961105}, {'label': 'fear', 'score': 0.003671630984172225}, {'label': 'joy', 'score': 0.6676478981971741}, {'label': 'neutral', 'score': 0.1519360989332199}, {'label': 'sadness', 'score': 0.010350001975893974}, {'label': 'surprise', 'score': 0.10461465269327164}]]",joy,0.6676478981971741,NEGATIVE,0.7187484502792358
ban.nalee,https:/www.instagram.com/p/CZdr_zDPbnm/,😍😍😍,"[[{'label': 'anger', 'score': 0.12161625176668167}, {'label': 'disgust', 'score': 0.04986825957894325}, {'label': 'fear', 'score': 0.03936699777841568}, {'label': 'joy', 'score': 0.06958366930484772}, {'label': 'neutral', 'score': 0.6053075194358826}, {'label': 'sadness', 'score': 0.09122774004936218}, {'label': 'surprise', 'score': 0.02302943356335163}]]",neutral,0.6053075194358826,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/ChM9ESvpKOz/,😘😘😘,"[[{'label': 'anger', 'score': 0.10728797316551208}, {'label': 'disgust', 'score': 0.03967732936143875}, {'label': 'fear', 'score': 0.05297034978866577}, {'label': 'joy', 'score': 0.06307980418205261}, {'label': 'neutral', 'score': 0.6075172424316406}, {'label': 'sadness', 'score': 0.11157874763011932}, {'label': 'surprise', 'score': 0.01788860559463501}]]",neutral,0.6075172424316406,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/ChM9ESvpKOz/,👏👏,"[[{'label': 'anger', 'score': 0.10381293296813965}, {'label': 'disgust', 'score': 0.026561126112937927}, {'label': 'fear', 'score': 0.016985496506094933}, {'label': 'joy', 'score': 0.03663286939263344}, {'label': 'neutral', 'score': 0.7671196460723877}, {'label': 'sadness', 'score': 0.03433455154299736}, {'label': 'surprise', 'score': 0.014553411863744259}]]",neutral,0.7671196460723877,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/ChM9ESvpKOz/,Excites!!!❤️,"[[{'label': 'anger', 'score': 0.03212897107005119}, {'label': 'disgust', 'score': 0.00390275614336133}, {'label': 'fear', 'score': 0.16098244488239288}, {'label': 'joy', 'score': 0.40346845984458923}, {'label': 'neutral', 'score': 0.2913387417793274}, {'label': 'sadness', 'score': 0.006364154629409313}, {'label': 'surprise', 'score': 0.10181456059217453}]]",joy,0.4034684598445892,POSITIVE,0.9996196031570436
ban.nalee,https:/www.instagram.com/p/CcFA4XZjavg/,@sjshyx 😍,"[[{'label': 'anger', 'score': 0.02777489833533764}, {'label': 'disgust', 'score': 0.001187665038742125}, {'label': 'fear', 'score': 0.004892241675406694}, {'label': 'joy', 'score': 0.3372255265712738}, {'label': 'neutral', 'score': 0.4640768766403198}, {'label': 'sadness', 'score': 0.08759143948554993}, {'label': 'surprise', 'score': 0.07725133001804352}]]",neutral,0.4640768766403198,NEGATIVE,0.9553874135017396
ban.nalee,https:/www.instagram.com/p/CjRlLd2vHm5/,💎#H 🇫🇷高级 订👛🔸➕Kitty138138,"[[{'label': 'anger', 'score': 0.07938753068447113}, {'label': 'disgust', 'score': 0.020959259942173958}, {'label': 'fear', 'score': 0.07370241731405258}, {'label': 'joy', 'score': 0.08609654754400253}, {'label': 'neutral', 'score': 0.6744784712791443}, {'label': 'sadness', 'score': 0.02584736980497837}, {'label': 'surprise', 'score': 0.039528440684080124}]]",neutral,0.6744784712791443,NEGATIVE,0.9679648280143738
ban.nalee,https:/www.instagram.com/p/CjRlLd2vHm5/,Sheet????,"[[{'label': 'anger', 'score': 0.0623386912047863}, {'label': 'disgust', 'score': 0.1261397749185562}, {'label': 'fear', 'score': 0.00669974135234952}, {'label': 'joy', 'score': 0.004791199695318937}, {'label': 'neutral', 'score': 0.08930015563964844}, {'label': 'sadness', 'score': 0.014278127811849117}, {'label': 'surprise', 'score': 0.6964523196220398}]]",surprise,0.6964523196220398,NEGATIVE,0.9951876401901244
ban.nalee,https:/www.instagram.com/p/CjRlLd2vHm5/,oh my 😍😍😍,"[[{'label': 'anger', 'score': 0.011986872181296349}, {'label': 'disgust', 'score': 0.005361717194318771}, {'label': 'fear', 'score': 0.020712267607450485}, {'label': 'joy', 'score': 0.018167361617088318}, {'label': 'neutral', 'score': 0.024837039411067963}, {'label': 'sadness', 'score': 0.06483996659517288}, {'label': 'surprise', 'score': 0.8540948033332825}]]",surprise,0.8540948033332825,POSITIVE,0.914645791053772
ban.nalee,https:/www.instagram.com/p/CjRlLd2vHm5/,Sexy and beautiful 😍❤️,"[[{'label': 'anger', 'score': 0.009947658516466618}, {'label': 'disgust', 'score': 0.05573644861578941}, {'label': 'fear', 'score': 0.00743604963645339}, {'label': 'joy', 'score': 0.8276287317276001}, {'label': 'neutral', 'score': 0.08098858594894409}, {'label': 'sadness', 'score': 0.008833803236484528}, {'label': 'surprise', 'score': 0.009428773075342178}]]",joy,0.8276287317276001,POSITIVE,0.9998804330825806
ban.nalee,https:/www.instagram.com/p/Ceu6fZiJ5A1/,Amazing 🔥🔥🔥,"[[{'label': 'anger', 'score': 0.013924275524914265}, {'label': 'disgust', 'score': 0.003599533811211586}, {'label': 'fear', 'score': 0.026591120287775993}, {'label': 'joy', 'score': 0.23049351572990417}, {'label': 'neutral', 'score': 0.33375871181488037}, {'label': 'sadness', 'score': 0.011151022277772427}, {'label': 'surprise', 'score': 0.3804818093776703}]]",surprise,0.3804818093776703,POSITIVE,0.9998632669448853
ban.nalee,https:/www.instagram.com/p/Cfk1O6epIkJ/,😍😍,"[[{'label': 'anger', 'score': 0.1112423911690712}, {'label': 'disgust', 'score': 0.052428338676691055}, {'label': 'fear', 'score': 0.02777562476694584}, {'label': 'joy', 'score': 0.05773245170712471}, {'label': 'neutral', 'score': 0.6610772013664246}, {'label': 'sadness', 'score': 0.0721854493021965}, {'label': 'surprise', 'score': 0.01755852997303009}]]",neutral,0.6610772013664246,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/Cfk1O6epIkJ/,Chio bu,"[[{'label': 'anger', 'score': 0.01695133000612259}, {'label': 'disgust', 'score': 0.024469107389450073}, {'label': 'fear', 'score': 0.03995095193386078}, {'label': 'joy', 'score': 0.020309513434767723}, {'label': 'neutral', 'score': 0.8265863060951233}, {'label': 'sadness', 'score': 0.03929261863231659}, {'label': 'surprise', 'score': 0.032440222799777985}]]",neutral,0.8265863060951233,POSITIVE,0.6780055165290833
ban.nalee,https:/www.instagram.com/p/Cfk1O6epIkJ/,Bae af 🤤,"[[{'label': 'anger', 'score': 0.023701094090938568}, {'label': 'disgust', 'score': 0.033032603561878204}, {'label': 'fear', 'score': 0.014998739585280418}, {'label': 'joy', 'score': 0.15418052673339844}, {'label': 'neutral', 'score': 0.713349461555481}, {'label': 'sadness', 'score': 0.05072080343961716}, {'label': 'surprise', 'score': 0.010016673244535923}]]",neutral,0.713349461555481,POSITIVE,0.7599247097969055
ban.nalee,https:/www.instagram.com/p/Cfk1O6epIkJ/,Cuteeeeee,"[[{'label': 'anger', 'score': 0.06404972076416016}, {'label': 'disgust', 'score': 0.2917770445346832}, {'label': 'fear', 'score': 0.004652211908251047}, {'label': 'joy', 'score': 0.2546001970767975}, {'label': 'neutral', 'score': 0.35210317373275757}, {'label': 'sadness', 'score': 0.020102135837078094}, {'label': 'surprise', 'score': 0.01271552313119173}]]",neutral,0.3521031737327575,POSITIVE,0.9953332543373108
ban.nalee,https:/www.instagram.com/p/Cfk1O6epIkJ/,🔥😍,"[[{'label': 'anger', 'score': 0.0449710339307785}, {'label': 'disgust', 'score': 0.020954903215169907}, {'label': 'fear', 'score': 0.026050057262182236}, {'label': 'joy', 'score': 0.04256480559706688}, {'label': 'neutral', 'score': 0.8309946060180664}, {'label': 'sadness', 'score': 0.028094353154301643}, {'label': 'surprise', 'score': 0.00637018634006381}]]",neutral,0.8309946060180664,NEGATIVE,0.6970565915107727
ban.nalee,https:/www.instagram.com/p/Cjk1MyXJwXN/,💎#H 🇫🇷高级 订👛🔸➕Kitty138138,"[[{'label': 'anger', 'score': 0.07938753068447113}, {'label': 'disgust', 'score': 0.020959259942173958}, {'label': 'fear', 'score': 0.07370241731405258}, {'label': 'joy', 'score': 0.08609654754400253}, {'label': 'neutral', 'score': 0.6744784712791443}, {'label': 'sadness', 'score': 0.02584736980497837}, {'label': 'surprise', 'score': 0.039528440684080124}]]",neutral,0.6744784712791443,NEGATIVE,0.9679648280143738
ban.nalee,https:/www.instagram.com/p/Cih06zgppWU/,Hottie and beautiful 😍❤️,"[[{'label': 'anger', 'score': 0.005314822308719158}, {'label': 'disgust', 'score': 0.007388363592326641}, {'label': 'fear', 'score': 0.00367878470569849}, {'label': 'joy', 'score': 0.8043051958084106}, {'label': 'neutral', 'score': 0.14359886944293976}, {'label': 'sadness', 'score': 0.02718530222773552}, {'label': 'surprise', 'score': 0.008528546430170536}]]",joy,0.8043051958084106,POSITIVE,0.9996562004089355
ban.nalee,https:/www.instagram.com/p/Cih06zgppWU/,🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️,"[[{'label': 'anger', 'score': 0.09977477788925171}, {'label': 'disgust', 'score': 0.01802564598619938}, {'label': 'fear', 'score': 0.12221704423427582}, {'label': 'joy', 'score': 0.1412803679704666}, {'label': 'neutral', 'score': 0.547516942024231}, {'label': 'sadness', 'score': 0.041008323431015015}, {'label': 'surprise', 'score': 0.030176937580108643}]]",neutral,0.547516942024231,NEGATIVE,0.6970565915107727
